0.00000 0.00000
0.00544 0.01821
0.01436 0.02705
0.02400 0.03408
0.03404 0.04000
0.04433 0.04510
0.05481 0.04953
0.06542 0.05338
0.07610 0.05674
0.08684 0.05965
0.09760 0.06215
0.10837 0.06430
0.11912 0.06612
0.12985 0.06764
0.14054 0.06890
0.15284 0.07064
0.16296 0.07116
0.17308 0.07160
0.18320 0.07195
0.19332 0.07222
0.20344 0.07241
0.21355 0.07254
0.22366 0.07261
0.23377 0.07261
0.24388 0.07255
0.25399 0.07244
0.26410 0.07228
0.27420 0.07206
0.28431 0.07180
0.29441 0.07150
0.30451 0.07115
0.31461 0.07076
0.32471 0.07033
0.33481 0.06987
0.34490 0.06937
0.35500 0.06883
0.36509 0.06826
0.37519 0.06767
0.38528 0.06704
0.39537 0.06638
0.40547 0.06569
0.41556 0.06498
0.42565 0.06425
0.43574 0.06349
0.44583 0.06270
0.45591 0.06190
0.46600 0.06107
0.47609 0.06022
0.48617 0.05935
0.49626 0.05847
0.50635 0.05756
0.51643 0.05664
0.52651 0.05570
0.53660 0.05474
0.54668 0.05377
0.55676 0.05279
0.56685 0.05179
0.57693 0.05078
0.58701 0.04975
0.59709 0.04871
0.60717 0.04766
0.61725 0.04660
0.62733 0.04553
0.63741 0.04444
0.64749 0.04335
0.65756 0.04224
0.66764 0.04113
0.67772 0.04001
0.68780 0.03887
0.69787 0.03773
0.70795 0.03658
0.71802 0.03542
0.72810 0.03426
0.73818 0.03308
0.74825 0.03190
0.75832 0.03071
0.76840 0.02951
0.77847 0.02831
0.78855 0.02710
0.79862 0.02588
0.80869 0.02465
0.81876 0.02342
0.82884 0.02218
0.83891 0.02093
0.84898 0.01968
0.85905 0.01842
0.86912 0.01715
0.87919 0.01588
0.88926 0.01460
0.89933 0.01331
0.90940 0.01201
0.91947 0.01071
0.92954 0.00940
0.93960 0.00808
0.94967 0.00675
0.95974 0.00542
0.96980 0.00408
0.97987 0.00273
0.98993 0.00137
1.00000 -0.00000
1.00000 0.00000
0.98986 -0.00131
0.97973 -0.00258
0.96959 -0.00384
0.95945 -0.00507
0.94932 -0.00627
0.93919 -0.00745
0.92905 -0.00861
0.91892 -0.00975
0.90878 -0.01086
0.89865 -0.01195
0.88852 -0.01301
0.87839 -0.01406
0.86825 -0.01508
0.85812 -0.01609
0.84799 -0.01707
0.83786 -0.01803
0.82773 -0.01897
0.81760 -0.01989
0.80747 -0.02079
0.79734 -0.02167
0.78721 -0.02253
0.77708 -0.02337
0.76695 -0.02419
0.75683 -0.02500
0.74670 -0.02578
0.73657 -0.02654
0.72645 -0.02729
0.71632 -0.02802
0.70619 -0.02872
0.69607 -0.02941
0.68594 -0.03008
0.67582 -0.03073
0.66569 -0.03136
0.65557 -0.03197
0.64544 -0.03256
0.63532 -0.03314
0.62520 -0.03369
0.61507 -0.03423
0.60495 -0.03474
0.59483 -0.03523
0.58471 -0.03571
0.57459 -0.03616
0.56447 -0.03659
0.55435 -0.03700
0.54423 -0.03739
0.53411 -0.03776
0.52399 -0.03810
0.51387 -0.03842
0.50376 -0.03872
0.49364 -0.03900
0.48352 -0.03925
0.47341 -0.03947
0.46329 -0.03968
0.45318 -0.03985
0.44306 -0.04000
0.43295 -0.04012
0.42284 -0.04021
0.41273 -0.04028
0.40261 -0.04031
0.39250 -0.04032
0.38240 -0.04029
0.37229 -0.04023
0.36218 -0.04014
0.35207 -0.04001
0.34197 -0.03985
0.33186 -0.03965
0.32176 -0.03941
0.31165 -0.03914
0.30155 -0.03882
0.29145 -0.03846
0.28135 -0.03805
0.27125 -0.03760
0.26116 -0.03710
0.25106 -0.03655
0.24097 -0.03594
0.23087 -0.03528
0.22078 -0.03457
0.21069 -0.03379
0.20060 -0.03294
0.19052 -0.03203
0.18043 -0.03104
0.17035 -0.02998
0.16027 -0.02883
0.15019 -0.02760
0.14229 -0.02740
0.13278 -0.02647
0.12330 -0.02554
0.11385 -0.02463
0.10442 -0.02374
0.09498 -0.02285
0.08551 -0.02197
0.07600 -0.02109
0.06640 -0.02017
0.05668 -0.01918
0.04677 -0.01806
0.03661 -0.01669
0.02604 -0.01481
0.01476 -0.01176
0.00000 0.00000
