0.00000 0.00000
0.00828 0.01547
0.01776 0.02221
0.02747 0.02744
0.03731 0.03186
0.04723 0.03574
0.05721 0.03920
0.06724 0.04233
0.07731 0.04519
0.08742 0.04781
0.09756 0.05021
0.10772 0.05243
0.11791 0.05447
0.12811 0.05635
0.13834 0.05808
0.14857 0.05967
0.15882 0.06113
0.16909 0.06246
0.17936 0.06366
0.18964 0.06475
0.19994 0.06573
0.21023 0.06660
0.22054 0.06736
0.23085 0.06802
0.24116 0.06858
0.25148 0.06905
0.26180 0.06942
0.27212 0.06970
0.28245 0.06988
0.29277 0.06999
0.30304 0.07000
0.31318 0.06996
0.32333 0.06988
0.33347 0.06975
0.34361 0.06959
0.35375 0.06938
0.36389 0.06913
0.37403 0.06884
0.38417 0.06852
0.39431 0.06815
0.40445 0.06776
0.41459 0.06733
0.42472 0.06687
0.43486 0.06637
0.44500 0.06584
0.45513 0.06529
0.46526 0.06470
0.47539 0.06408
0.48552 0.06343
0.49565 0.06276
0.50578 0.06206
0.51591 0.06133
0.52604 0.06057
0.53616 0.05979
0.54628 0.05899
0.55641 0.05815
0.56653 0.05730
0.57665 0.05642
0.58677 0.05551
0.59688 0.05458
0.60700 0.05363
0.61711 0.05266
0.62722 0.05166
0.63733 0.05065
0.64744 0.04961
0.65755 0.04854
0.66765 0.04746
0.67776 0.04635
0.68786 0.04523
0.69796 0.04408
0.70806 0.04291
0.71815 0.04173
0.72825 0.04052
0.73834 0.03929
0.74843 0.03804
0.75852 0.03677
0.76861 0.03548
0.77869 0.03416
0.78878 0.03283
0.79886 0.03148
0.80894 0.03011
0.81901 0.02871
0.82909 0.02730
0.83916 0.02587
0.84923 0.02441
0.85930 0.02294
0.86937 0.02144
0.87943 0.01992
0.88949 0.01839
0.89955 0.01683
0.90961 0.01524
0.91966 0.01364
0.92971 0.01201
0.93976 0.01037
0.94981 0.00870
0.95985 0.00700
0.96989 0.00529
0.97993 0.00355
0.98997 0.00179
1.00000 -0.00000
1.00000 0.00000
0.98983 -0.00064
0.97966 -0.00127
0.96950 -0.00190
0.95934 -0.00252
0.94918 -0.00313
0.93903 -0.00374
0.92887 -0.00434
0.91872 -0.00494
0.90857 -0.00553
0.89843 -0.00611
0.88829 -0.00669
0.87815 -0.00727
0.86801 -0.00784
0.85787 -0.00841
0.84774 -0.00897
0.83761 -0.00953
0.82748 -0.01008
0.81735 -0.01063
0.80722 -0.01118
0.79710 -0.01172
0.78698 -0.01226
0.77686 -0.01280
0.76675 -0.01333
0.75663 -0.01386
0.74652 -0.01438
0.73641 -0.01490
0.72630 -0.01542
0.71619 -0.01593
0.70608 -0.01644
0.69598 -0.01695
0.68588 -0.01745
0.67578 -0.01794
0.66568 -0.01843
0.65558 -0.01892
0.64549 -0.01940
0.63540 -0.01988
0.62530 -0.02035
0.61521 -0.02082
0.60512 -0.02128
0.59504 -0.02174
0.58495 -0.02218
0.57487 -0.02262
0.56479 -0.02306
0.55470 -0.02349
0.54462 -0.02390
0.53455 -0.02431
0.52447 -0.02472
0.51439 -0.02511
0.50432 -0.02549
0.49424 -0.02586
0.48417 -0.02622
0.47410 -0.02657
0.46403 -0.02691
0.45396 -0.02724
0.44389 -0.02755
0.43383 -0.02784
0.42376 -0.02813
0.41370 -0.02839
0.40363 -0.02864
0.39357 -0.02888
0.38350 -0.02909
0.37344 -0.02928
0.36338 -0.02946
0.35332 -0.02961
0.34326 -0.02974
0.33320 -0.02984
0.32314 -0.02993
0.31308 -0.02998
0.30302 -0.03000
0.29309 -0.03001
0.28321 -0.03002
0.27333 -0.03003
0.26345 -0.03004
0.25357 -0.03005
0.24369 -0.03005
0.23380 -0.03005
0.22391 -0.03005
0.21401 -0.03003
0.20410 -0.02999
0.19419 -0.02994
0.18427 -0.02987
0.17435 -0.02977
0.16441 -0.02964
0.15446 -0.02947
0.14449 -0.02926
0.13451 -0.02900
0.12452 -0.02868
0.11450 -0.02829
0.10446 -0.02781
0.09440 -0.02724
0.08430 -0.02654
0.07417 -0.02570
0.06400 -0.02467
0.05378 -0.02340
0.04350 -0.02181
0.03313 -0.01977
0.02264 -0.01700
0.01192 -0.01282
0.00000 0.00000
