1.00000 0.00367
0.99660 0.00473
0.99314 0.00580
0.98961 0.00689
0.98601 0.00802
0.98235 0.00917
0.97863 0.01035
0.97484 0.01155
0.97098 0.01277
0.96706 0.01402
0.96307 0.01530
0.95902 0.01660
0.95490 0.01792
0.95072 0.01926
0.94647 0.02063
0.94216 0.02201
0.93778 0.02342
0.93333 0.02486
0.92882 0.02632
0.92425 0.02781
0.91961 0.02932
0.91490 0.03087
0.91013 0.03245
0.90529 0.03405
0.90039 0.03569
0.89542 0.03736
0.89039 0.03905
0.88529 0.04078
0.88013 0.04254
0.87490 0.04433
0.86961 0.04615
0.86425 0.04800
0.85882 0.04988
0.85333 0.05178
0.84778 0.05372
0.84216 0.05569
0.83647 0.05769
0.83072 0.05971
0.82490 0.06177
0.81902 0.06386
0.81307 0.06598
0.80706 0.06812
0.80098 0.07029
0.79484 0.07248
0.78863 0.07470
0.78235 0.07695
0.77601 0.07922
0.76961 0.08152
0.76314 0.08384
0.75660 0.08618
0.75000 0.08855
0.74333 0.09094
0.73667 0.09333
0.73000 0.09572
0.72333 0.09810
0.71667 0.10048
0.71000 0.10286
0.70333 0.10524
0.69667 0.10760
0.69000 0.10996
0.68333 0.11232
0.67667 0.11466
0.67000 0.11700
0.66333 0.11933
0.65667 0.12165
0.65000 0.12395
0.64333 0.12625
0.63667 0.12852
0.63000 0.13079
0.62333 0.13304
0.61667 0.13528
0.61000 0.13750
0.60333 0.13971
0.59667 0.14190
0.59000 0.14407
0.58333 0.14622
0.57667 0.14835
0.57000 0.15045
0.56333 0.15253
0.55667 0.15457
0.55000 0.15659
0.54333 0.15859
0.53667 0.16054
0.53000 0.16247
0.52333 0.16437
0.51667 0.16622
0.51000 0.16804
0.50333 0.16981
0.49667 0.17155
0.49000 0.17324
0.48333 0.17489
0.47667 0.17650
0.47000 0.17806
0.46333 0.17958
0.45667 0.18105
0.45000 0.18248
0.44333 0.18385
0.43667 0.18518
0.43000 0.18646
0.42333 0.18769
0.41667 0.18887
0.41000 0.19001
0.40333 0.19109
0.39667 0.19210
0.39000 0.19307
0.38333 0.19399
0.37667 0.19484
0.37000 0.19564
0.36333 0.19639
0.35667 0.19707
0.35000 0.19770
0.34333 0.19826
