1.00000 -0.00514
0.99279 -0.00477
0.98566 -0.00407
0.97855 -0.00331
0.97143 -0.00257
0.96428 -0.00197
0.95701 -0.00187
0.94981 -0.00146
0.94268 -0.00073
0.93548 -0.00037
0.92818 -0.00037
0.92097 0.00000
0.91368 0.00000
0.90638 -0.00000
0.89909 -0.00000
0.89181 -0.00008
0.88459 -0.00039
0.87747 -0.00110
0.87016 -0.00107
0.86305 -0.00184
0.85585 -0.00225
0.84864 -0.00258
0.84151 -0.00331
0.83439 -0.00401
0.82728 -0.00480
0.82020 -0.00574
0.81321 -0.00700
0.80608 -0.00771
0.79909 -0.00877
0.79214 -0.00992
0.78527 -0.01115
0.77834 -0.01213
0.77165 -0.01358
0.76483 -0.01506
0.75814 -0.01652
0.75148 -0.01805
0.74479 -0.01952
0.73811 -0.02098
0.73142 -0.02245
0.72472 -0.02388
0.71802 -0.02531
0.71154 -0.02729
0.70484 -0.02903
0.69834 -0.03095
0.69164 -0.03272
0.68513 -0.03460
0.67857 -0.03637
0.67192 -0.03825
0.66521 -0.03998
0.65888 -0.04230
0.65217 -0.04402
0.64565 -0.04589
0.63916 -0.04816
0.63241 -0.04980
0.62594 -0.05178
0.61943 -0.05400
0.61263 -0.05553
0.60610 -0.05767
0.59952 -0.05955
0.59276 -0.06132
0.58639 -0.06354
0.57971 -0.06502
0.57328 -0.06712
0.56651 -0.06869
0.55984 -0.07020
0.55341 -0.07229
0.54676 -0.07385
0.54007 -0.07531
0.53338 -0.07677
0.52669 -0.07823
0.52000 -0.07969
0.51332 -0.08117
0.50652 -0.08267
0.49982 -0.08412
0.49314 -0.08561
0.48626 -0.08681
0.47932 -0.08777
0.47238 -0.08926
0.46553 -0.09033
0.45871 -0.09147
0.45182 -0.09263
0.44477 -0.09367
0.43788 -0.09482
0.43096 -0.09588
0.42384 -0.09662
0.41690 -0.09755
0.40991 -0.09884
0.40278 -0.09955
0.39566 -0.10029
0.38854 -0.10103
0.38142 -0.10175
0.37429 -0.10246
0.36717 -0.10320
0.36005 -0.10396
0.35293 -0.10470
0.34581 -0.10543
0.33862 -0.10586
0.33140 -0.10616
0.32428 -0.10690
0.31716 -0.10767
0.30986 -0.10764
0.30266 -0.10804
0.29544 -0.10837
0.28815 -0.10837
0.28094 -0.10874
0.27370 -0.10895
0.26644 -0.10910
0.25923 -0.10874
0.25195 -0.10869
0.24473 -0.10837
0.23752 -0.10802
0.23031 -0.10763
0.22319 -0.10690
0.21607 -0.10617
0.20893 -0.10548
0.20213 -0.10396
0.19499 -0.10328
0.18833 -0.10174
0.18164 -0.10029
0.17495 -0.09882
0.16827 -0.09735
0.16184 -0.09525
0.15507 -0.09367
0.14842 -0.09148
0.14191 -0.08927
0.13545 -0.08684
0.12892 -0.08420
0.12244 -0.08183
0.11609 -0.07896
0.10952 -0.07641
0.10317 -0.07333
0.09663 -0.07033
0.09034 -0.06721
0.08409 -0.06441
0.07756 -0.06116
0.07104 -0.05790
0.06456 -0.05456
0.05842 -0.05122
0.05197 -0.04783
0.04568 -0.04449
0.03934 -0.04097
0.03322 -0.03715
0.02709 -0.03333
0.02093 -0.02957
0.01509 -0.02536
0.00964 -0.02060
0.00498 -0.01504
0.00123 -0.00885
0.00000 -0.00169
0.00063 0.00559
0.00297 0.01245
0.00664 0.01870
0.01099 0.02452
0.01573 0.03002
0.02097 0.03507
0.02621 0.04012
0.03168 0.04485
0.03744 0.04917
0.04319 0.05350
0.04892 0.05786
0.05485 0.06196
0.06100 0.06573
0.06694 0.06981
0.07317 0.07348
0.07941 0.07714
0.08573 0.08068
0.09207 0.08421
0.09859 0.08747
0.10511 0.09073
0.11164 0.09399
0.11802 0.09677
0.12439 0.09958
0.13075 0.10245
0.13738 0.10468
0.14372 0.10729
0.15026 0.10968
0.15672 0.11209
0.16313 0.11423
0.16980 0.11573
0.17618 0.11794
0.18287 0.11940
0.18968 0.12090
0.19644 0.12250
0.20321 0.12375
0.20988 0.12527
0.21655 0.12677
0.22356 0.12747
0.23068 0.12821
0.23780 0.12895
0.24492 0.12968
0.25204 0.13041
0.25919 0.13104
0.26646 0.13115
0.27375 0.13115
0.28105 0.13115
0.28834 0.13115
0.29563 0.13115
0.30291 0.13108
0.31005 0.13041
0.31727 0.13011
0.32447 0.12968
0.33159 0.12894
0.33871 0.12821
0.34582 0.12745
0.35295 0.12674
0.36007 0.12600
0.36706 0.12527
0.37419 0.12454
0.38110 0.12331
0.38799 0.12233
0.39498 0.12158
0.40181 0.12016
0.40879 0.11939
0.41568 0.11810
0.42259 0.11719
0.42957 0.11582
0.43667 0.11501
0.44335 0.11353
0.45035 0.11281
0.45715 0.11130
0.46397 0.10981
0.47075 0.10859
0.47765 0.10764
0.48433 0.10616
0.49113 0.10465
0.49815 0.10398
0.50483 0.10250
0.51151 0.10102
0.51821 0.09957
0.52487 0.09804
0.53172 0.09670
0.53844 0.09526
0.54534 0.09432
0.55208 0.09297
0.55877 0.09151
0.56546 0.09005
0.57227 0.08857
0.57894 0.08706
0.58576 0.08561
0.59245 0.08415
0.59912 0.08264
0.60581 0.08117
0.61252 0.07976
0.61921 0.07830
0.62589 0.07682
0.63250 0.07504
0.63911 0.07320
0.64578 0.07169
0.65245 0.07018
0.65912 0.06868
0.66580 0.06720
0.67251 0.06577
0.67919 0.06430
0.68588 0.06283
0.69256 0.06136
0.69924 0.05988
0.70593 0.05840
0.71261 0.05694
0.71930 0.05547
0.72599 0.05401
0.73267 0.05254
0.73949 0.05105
0.74617 0.04958
0.75286 0.04812
0.75955 0.04666
0.76623 0.04517
0.77305 0.04370
0.77972 0.04221
0.78657 0.04114
0.79343 0.04008
0.80010 0.03857
0.80679 0.03710
0.81373 0.03561
0.82050 0.03436
0.82740 0.03340
0.83422 0.03195
0.84092 0.03051
0.84758 0.02898
0.85459 0.02827
0.86141 0.02682
0.86807 0.02530
0.87508 0.02462
0.88190 0.02314
0.88872 0.02200
0.89558 0.02094
0.90239 0.01945
0.90952 0.01875
0.91646 0.01727
0.92358 0.01653
0.93027 0.01506
0.93722 0.01417
0.94421 0.01286
0.95134 0.01217
0.95814 0.01065
0.96526 0.00991
0.97208 0.00845
0.97907 0.00770
0.98583 0.00642
0.99288 0.00552
1.00000 0.00478
